,ID,INV,OT,ORD,CLA,TIN,concepta_x,CODEX 1,CODEX 2,CODEX 3,CODEX 4,CODEX 5,CODEX 6,CODEX 7,CODEX 8,CODEX 9,REGESTUM_x,LITTERAE_x,CONCEPTUM_x,DECLINATIO,MASC./FEM.,SING./PL.,IDX,CNS,FORMULA,PRAENOMEN,NOMEN,COGNOMEN,SUPERNOMINA,DUDOSOS,OBS,Unnamed: 0,INV1,CODEX,concepta_y,REGESTUM_y,LITTERAE_y,CONCEPTUM_y,locR,locI,locA,threshold10,threshold20,threshold30,threshold40,threshold50,threshold60,threshold70,threshold80,threshold90
560,0,1605,1,,NUL,NIG,3,i/i/X,i/i/X,i/i/X,iiX,iiX,iiX,X,X,X,X,LAT,NUM,,,,CXCI {191},CXCI,,,,,,,"CIL, IV, 10415: cuius inscriptionis inter litteras primam et secundam colore nigro.",285,1605,XXlIigIig,3,X,LAT,NUM,1,19,1912,110,93,43,18,7,4,2,2,2
561,0,1605,1,,NUL,INC,3,i/i/X,i/i/X,i/i/X,iiX,iiX,iiX,X,X,X,i,GRA,I,,,,δοννου,δοννο(υ),,,,δοννο(υ),,,"CIL, IV, 10415: cuius inscriptionis inter litteras primam et secundam colore nigro. Cf. inscriptionem 10413 et, quae ibi adnotavit [CIL, IV, 10413:colore nigro. Δόννου. Idem nomen in amphorarum inscriptionibus 6349 sq. legitur, quarum prior eadem manu scripta videtur ac haec. Invenitur etiam in inscriptionibus duabus, quae sequuntur]. Inscritionis b linea altera legitur in inscriptionem 6349 sq.",285,1605,XXlIigIig,3,X,LAT,NUM,1,19,1912,110,93,43,18,7,4,2,2,2
562,0,1605,1,,NUL,INC,3,i/i/X,i/i/X,i/i/X,iiX,iiX,iiX,X,X,X,i,GRA,I,,,,ϲθια,ϲθια,,,,ϲθια,,,"CIL, IV, 10415: litteris magnis gypso subrubro. Non intelligo.",285,1605,XXlIigIig,3,X,LAT,NUM,1,19,1912,110,93,43,18,7,4,2,2,2
563,0,1607,1,,NUL,NIG,3,i/i//i,n?/n?//x?,n/n//x,iii,n?n?x?,nnx,,n?n?x?,nnx,i,GRA,N?,,,,Δρυ.,Δρυ(---),,,,Δρυ(---),,,"CIL, IV, 10417: colore nigro. Cf. inscriptiones 6376. 10418. 10422.",286,1607,???NngNngXxg,3,i,GRA,N?,1,19,1912,97,80,37,16,6,4,2,2,2
564,0,1607,1,,NUL,NIG,3,i/i//i,n?/n?//x?,n/n//x,iii,n?n?x?,nnx,,n?n?x?,nnx,i,GRA,N?,,,,Κρα.,Κρα(---),,,,Κρα(---),,,"CIL, IV, 10417: colore nigro. Cf. inscriptiones 6376. 10418. 10422.",286,1607,???NngNngXxg,3,i,GRA,N?,1,19,1912,97,80,37,16,6,4,2,2,2
565,0,1607,1,,NUL,NIG,3,i/i//i,n?/n?//x?,n/n//x,iii,n?n?x?,nnx,,n?n?x?,nnx,i,GRA,NUM?,,,,Ϝ {6},Ϝ,,,,Ϝ,,,"CIL, IV, 10417: colore nigro. In altero latere.",286,1607,???NngNngXxg,3,i,GRA,N?,1,19,1912,97,80,37,16,6,4,2,2,2
566,0,1608,1,,NUL,NIG,2,i/i,n?/x?,n/x,ii,n?x?,nx,,n?x?,nx,i,GRA,N?,,,,Δρυ.,Δρυ(---),,,,Δρυ(---),,,"CIL, IV, 10418: colore nigro. Δρύ/σα(?). Cf. inscriptionem 10417a et, quae ibi adnotavi [Cf. inscriptiones 6376. 10418. 10422].",287,1608,??NngXxg,2,i,GRA,N?,1,19,199,32,28,10,5,2,2,1,1,1
567,0,1608,1,,NUL,NIG,2,i/i,n?/x?,n/x,ii,n?x?,nx,,n?x?,nx,i,GRA,NUM?,,,,ϹΑ {201} && Ϲα.,ϹΑ && Ϲα(---),,,,Ϲα(---),,,"CIL, IV, 10418: colore nigro. Δρύ/σα(?). Cf. inscriptionem 10417a et, quae ibi adnotavi [Cf. inscriptiones 6376. 10418. 10422].",287,1608,??NngXxg,2,i,GRA,N?,1,19,199,32,28,10,5,2,2,1,1,1
568,0,1610,0,,NUL,INC,1,i,n?,n,i,n?,n,,n?,n,i,GRA,N?,,,,ερωτοϲ,ε'ρ'ωτοϲ,,,,ερωτοϲ,,,\N,288,1610,?Nng,1,i,GRA,N?,2,24,242,1,1,1,1,1,1,1,1,1
569,0,1617,1,,NUL,NIG,2,i/i,x?/x?,x/x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,BI {12},BI,,,,BI,,,"CIL, IV, 10425: colore nigro.",289,1617,??XxgXxg,2,i,GRA,NUM?,2,26,266,91,76,35,15,6,4,2,2,2
570,0,1617,1,,NUL,NIG,2,i/i,x?/x?,x/x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,ΘΥ {409},ΘΥ,,,,ΘΥ,,,"CIL, IV, 10425: colore nigro.",289,1617,??XxgXxg,2,i,GRA,NUM?,2,26,266,91,76,35,15,6,4,2,2,2
571,0,1618,1,,NUL,NIG,2,i/i,x?/x?,x/x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,BI {12},BI,,,,BI,,,"CIL, IV, 10426: colore nigro.",290,1618,??XxgXxg,2,i,GRA,NUM?,2,21,2111,91,76,35,15,6,4,2,2,2
572,0,1618,1,,NUL,NIG,2,i/i,x?/x?,x/x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,ΘΥ {409},ΘΥ,,,,ΘΥ,,,"CIL, IV, 10426: colore nigro.",290,1618,??XxgXxg,2,i,GRA,NUM?,2,21,2111,91,76,35,15,6,4,2,2,2
573,0,1619,1,,NUL,NIG,2,i/i,x?/x?,x/x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,BI {12},B'I,,,,BI,,,"CIL, IV, 10427: colore nigro.",291,1619,??XxgXxg,2,i,GRA,NUM?,2,21,219,91,76,35,15,6,4,2,2,2
574,0,1619,1,,NUL,NIG,2,i/i,x?/x?,x/x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,ΘΥ {409},ΘΥ,,,,ΘΥ,,,"CIL, IV, 10427: colore nigro.",291,1619,??XxgXxg,2,i,GRA,NUM?,2,21,219,91,76,35,15,6,4,2,2,2
575,0,1620,1,,NUL,NIG,2,i/i,x?/x?,x/x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,BI {12},BI,,,,BI,,,"CIL, IV, 10428: colore nigro.",292,1620,??XxgXxg,2,i,GRA,NUM?,2,211,2112,91,76,35,15,6,4,2,2,2
576,0,1620,1,,NUL,NIG,2,i/i,x?/x?,x/x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,ΘΥ {409},ΘΥ,,,,ΘΥ,,,"CIL, IV, 10428: colore nigro.",292,1620,??XxgXxg,2,i,GRA,NUM?,2,211,2112,91,76,35,15,6,4,2,2,2
577,0,1621,1,,NUL,NIG,2,i/i,x?/x?,x/x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,BI {12},BI,,,,BI,,,"CIL, IV, 10429: colore nigro.",293,1621,??XxgXxg,2,i,GRA,NUM?,2,26,264,91,76,35,15,6,4,2,2,2
578,0,1621,1,,NUL,NIG,2,i/i,x?/x?,x/x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,ΘΥ {409},ΘΥ,,,,ΘΥ,,,"CIL, IV, 10429: colore nigro.",293,1621,??XxgXxg,2,i,GRA,NUM?,2,26,264,91,76,35,15,6,4,2,2,2
579,0,1623,1,,NUL,NIG,2,i/i,x?/x?,x/x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,BI {12},B'I,,,,B'I,,,"CIL, IV, 10431: colore nigro.",294,1623,??XxgXxg,2,i,GRA,NUM?,1,19,199,91,76,35,15,6,4,2,2,2
580,0,1623,1,,NUL,NIG,2,i/i,x?/x?,x/x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,ΘΥ {409},ΘΥ,,,,ΘΥ,,,"CIL, IV, 10431: colore nigro.",294,1623,??XxgXxg,2,i,GRA,NUM?,1,19,199,91,76,35,15,6,4,2,2,2
581,0,1624,1,,NUL,NIG,2,i/i,x?/x?,x/x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,Γ {3},Γ,,,,Γ,,,"CIL, IV, 10432: colore nigro.",295,1624,??XxgXxg,2,i,GRA,NUM?,2,21,2111,91,76,35,15,6,4,2,2,2
582,0,1624,1,,NUL,NIG,2,i/i,x?/x?,x/x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,ΘΥ {409},Θ'Υ,,,,ΘΥ,,,"CIL, IV, 10432: colore nigro.",295,1624,??XxgXxg,2,i,GRA,NUM?,2,21,2111,91,76,35,15,6,4,2,2,2
583,0,1629,0,,NUL,NIG,1,n,n,n,n,n,n,n,n,n,n,GRA,N,N?,M,S?,Τι. Κ. αναυκαϲ,Τι. Κ(---) / αναυκαϲ,,Τι.,Κ(---) /,Αναυκαϲ,,,"CIL, IV, 10436: colore nigro. Τι. Κ(λαυδίου) / Αναυκας (?). Cf. amphorae inscriptinem 6992.",296,1629,Nng,1,n,GRA,N,2,211,2112,2,2,1,1,1,1,1,1,1
584,0,1630,1,,NUL,NIG,2,n/n,n/n,n/n,nn,nn,nn,nn,nn,nn,n,GRA,N,N,F,S,Ἄκα && Ακα.,Ακα && Ακα(---),,,,Ακα && Ακα(---),,,"CIL, IV, 10437: colore nigro. Sub ansa. Cf. inscriptionem 10399 et, quae ibi adnotavi [Cf. inscriptiones 7113. 10399a. 10434. 10437b. 10438b].",297,1630,NngNng,2,n,GRA,N,1,19,1912,25,21,8,5,2,2,1,1,1
585,0,1630,1,,NUL,NIG,2,n/n,n/n,n/n,nn,nn,nn,nn,nn,nn,n,GRA,N,D,M,S,Τι. Κ. Ανικητω && Ανεικητω,Τι. Κ. / Αν{ε}ικητω,,Τι.,Κ. /,Αν{ε}ικητω,,,"CIL, IV, 10437: colore nigro. Τι. Κ(λαυδίου) / Ἀνεικήτω(ι).",297,1630,NngNng,2,n,GRA,N,1,19,1912,25,21,8,5,2,2,1,1,1
586,0,1631,1,,NUL,NIG,2,n/=/n,n/=/n,n/=/n,nn,nn,nn,nn,nn,nn,n,GRA,N,N,F,S,Ἄκα && Ακα.,Ακα && Ακα(---),,,,Ακα && Ακα(---),,,"CIL, IV, 10438: colore nigro evanido. Sub ansa. Cf. inscriptionem 10399 et, quae ibi adnotavi [Cf. inscriptiones 7113. 10399a. 10434. 10437b. 10438b].",298,1631,NngNng,2,n,GRA,N,1,19,1912,25,21,8,5,2,2,1,1,1
587,0,1631,1,,NUL,NIG,2,n/=/n,n/=/n,n/=/n,nn,nn,nn,nn,nn,nn,n,GRA,N,N,M,S,Τι. Κ. Αντιμω,Τ'ι'. · Κ'. / Αντιμ{ι}ω,,Τι. ·,Κ. /,Αντιμιω,,,"CIL, IV, 10438: colore nigro evanido. Τι. Κ(λαυδίοω?) / Ἀντιμίω(ι) (?).",298,1631,NngNng,2,n,GRA,N,1,19,1912,25,21,8,5,2,2,1,1,1
588,0,1632,0,,NUL,NIG,1,n,n,n,n,n,n,n,n,n,n,GRA,N,G,M,S,Τι. Κλαυδιου Αντιοχου,(Τι.) Κ'(λαυδιου) Α'ν'τ'ι'οχ'ου',,(Τι.),Κ(λαυδιου),Αντιοχου,,,"CIL, IV, 10439: colore nigro spatiis longis m. circiter 0,035 latis m. circiter 0,009 inscriptum est. (Τι.) Κ(λαυδίου) Ἀντιόχου. Cf. inscriptiones 5751. 5806. 6403 sq. 9760 sq., praeterea 6050. [DANIEL MARTIN-ARROYO]: se interpreta  Κ'(λαυδιου) a partir de CIL, IV, 9760: Τι. / Κλα(---) / Αντιοκου. Consultado OPEL, IV, 2, pp. 60-62, existen dos nomina que empiezan por Cla-: Claudius, frecuentísimo, y Clauenius, con un solo caso atestiguado. Por tanto, se escoge la primera opción.",299,1632,Nng,1,n,GRA,N,1,19,1912,2,2,1,1,1,1,1,1,1
589,0,1633,0,,NUL,NIG,1,n,n,n,n,n,n,n,n,n,n,GRA,N,G,M,S,Τι. Κλαυδιου Αντιοχου,(Τι.) Κ'(λαυδιου) Α'ν'τ'ι'οχ'ου',,(Τι.),Κ(λαυδιου),Αντιοχου,,,"CIL, IV, 10439: colore nigro spatiis longis m. circiter 0,035 latis m. circiter 0,009 inscriptum est. (Τι.) Κ(λαυδίου) Ἀντιόχου. Cf. inscriptiones 5751. 5806. 6403 sq. 9760 sq., praeterea 6050. [DANIEL MARTIN-ARROYO]: se interpreta  Κ'(λαυδιου) a partir de CIL, IV, 9760: Τι. / Κλα(---) / Αντιοκου. Consultado OPEL, IV, 2, pp. 60-62, existen dos nomina que empiezan por Cla-: Claudius, frecuentísimo, y Clauenius, con un solo caso atestiguado. Por tanto, se escoge la primera opción.",300,1633,Nng,1,n,GRA,N,1,19,1912,2,2,1,1,1,1,1,1,1
590,0,1634,0,,NUL,NIG,1,n,n,n,n,n,n,n,n,n,n,GRA,N,G,M,S,Τι. Κλαυδιου Αντιοχου,(Τι.) Κ'(λαυδιου) Α'ν'τ'ι'οχ'ου',,(Τι.),Κ(λαυδιου),Αντιοχου,,,"CIL, IV, 10439: colore nigro spatiis longis m. circiter 0,035 latis m. circiter 0,009 inscriptum est. (Τι.) Κ(λαυδίου) Ἀντιόχου. Cf. inscriptiones 5751. 5806. 6403 sq. 9760 sq., praeterea 6050. [DANIEL MARTIN-ARROYO]: se interpreta  Κ'(λαυδιου) a partir de CIL, IV, 9760: Τι. / Κλα(---) / Αντιοκου. Consultado OPEL, IV, 2, pp. 60-62, existen dos nomina que empiezan por Cla-: Claudius, frecuentísimo, y Clauenius, con un solo caso atestiguado. Por tanto, se escoge la primera opción.",301,1634,Nng,1,n,GRA,N,1,19,1912,2,2,1,1,1,1,1,1,1
591,0,1635,0,,NUL,NIG,1,n,n,n,n,n,n,n,n,n,n,GRA,N,G,M,S,Τι. Κλαυδιου Αντιοχου,(Τι.) Κ'(λαυδιου)Α'ν'τ'ι'οχ'ου',,(Τι.),Κ(λαυδιου),Αντιοχου,,,"CIL, IV, 10439: colore nigro spatiis longis m. circiter 0,035 latis m. circiter 0,009 inscriptum est. (Τι.) Κ(λαυδίου) Ἀντιόχου. Cf. inscriptiones 5751. 5806. 6403 sq. 9760 sq., praeterea 6050. [DANIEL MARTIN-ARROYO]: se interpreta  Κ'(λαυδιου) a partir de CIL, IV, 9760: Τι. / Κλα(---) / Αντιοκου. Consultado OPEL, IV, 2, pp. 60-62, existen dos nomina que empiezan por Cla-: Claudius, frecuentísimo, y Clauenius, con un solo caso atestiguado. Por tanto, se escoge la primera opción.",302,1635,Nng,1,n,GRA,N,1,19,1912,2,2,1,1,1,1,1,1,1
592,0,1636,0,,NUL,NIG,1,n,n,n,n,n,n,n,n,n,n,GRA,N,G,M,S,Τι. Κλαυδιου Αντιοχου,(Τι.) Κ'(λαυδιου)Α'ν'τ'ι'οχ'ου',,(Τι.),Κ(λαυδιου),Αντιοχου,,,"CIL, IV, 10439: colore nigro spatiis longis m. circiter 0,035 latis m. circiter 0,009 inscriptum est. (Τι.) Κ(λαυδίου) Ἀντιόχου. Cf. inscriptiones 5751. 5806. 6403 sq. 9760 sq., praeterea 6050. [DANIEL MARTIN-ARROYO]: se interpreta  Κ'(λαυδιου) a partir de CIL, IV, 9760: Τι. / Κλα(---) / Αντιοκου. Consultado OPEL, IV, 2, pp. 60-62, existen dos nomina que empiezan por Cla-: Claudius, frecuentísimo, y Clauenius, con un solo caso atestiguado. Por tanto, se escoge la primera opción.",303,1636,Nng,1,n,GRA,N,1,19,1912,2,2,1,1,1,1,1,1,1
593,0,1637,0,,NUL,NIG,1,n,n,n,n,n,n,n,n,n,n,GRA,N,?,M,S,Τι. Κ. Απαρολα,Τι. · Κ(---) · / Απαρολα,,Τι. ·,Κ(---) · /,Απαρολα,,,"CIL, IV, 10440: colore nigro. Τι. Κ(λαυδίου) / Απαρολα. Nomina videntur esse eadem, quae Augusus Mau in amphoris quattuor legit 6406. [Ubi ne perperam legerit ΑΠΑΡΟΧΑ, verendum est, etsi certe lectum esse affirmat. Quattuor inscriptionibus novis collatis littera Χ, quam posuit, λ habenda videtur.]",304,1637,Nng,1,n,GRA,N,1,19,1912,2,2,1,1,1,1,1,1,1
594,0,1638,0,,NUL,NIG,1,n,n,n,n,n,n,n,n,n,n,GRA,N,?,M,S,Τι. Κ. Απαρολα,Τι. · Κ(---) · / Απαρολα,,Τι. ·,Κ(---) · /,Απαρολα,,,"CIL, IV, 10440: colore nigro. Τι. Κ(λαυδίου) / Απαρολα. Nomina videntur esse eadem, quae Augusus Mau in amphoris quattuor legit 6406. [Ubi ne perperam legerit ΑΠΑΡΟΧΑ, verendum est, etsi certe lectum esse affirmat. Quattuor inscriptionibus novis collatis littera Χ, quam posuit, λ habenda videtur.]",305,1638,Nng,1,n,GRA,N,1,19,1912,2,2,1,1,1,1,1,1,1
595,0,1639,1,,NUL,NIG,2,n/X,n/X,n/X,nX,nX,nX,nX,nX,nX,n,GRA,N,?,M,S,Τι. Κ. Απαρολα,Τι. · Κ(---) · / Απαρολα,,Τι. ·,Κ(---) · /,Απαρολα,,,"CIL, IV, 10440: colore nigro. Τι. Κ(λαυδίου) / Απαρολα. Nomina videntur esse eadem, quae Augusus Mau in amphoris quattuor legit 6406. [Ubi ne perperam legerit ΑΠΑΡΟΧΑ, verendum est, etsi certe lectum esse affirmat. Quattuor inscriptionibus novis collatis littera Χ, quam posuit, λ habenda videtur.]",306,1639,XXlNng,2,n,GRA,N,1,19,1912,17,14,6,4,2,2,1,1,1
596,0,1639,1,,NUL,INC,2,n/X,n/X,n/X,nX,nX,nX,nX,nX,nX,X,LAT,NUM,,,,XX {20},XX,,,,,,,"CIL, IV, 10440: gypso rubro scripta est.",306,1639,XXlNng,2,n,GRA,N,1,19,1912,17,14,6,4,2,2,1,1,1
597,0,1640,0,,NUL,NIG,1,N,N,N,N,N,N,N,N,N,n,GRA,N,,M,,Τι. Κ. Απαρολα,Τι. Κ(---) Α[παρολα],,Τι.,Κ(---),Α[παρολα],,,"CIL, IV, 10440: colore nigro. Τι. Κ(λαυδίου) / Απαρολα. Nomina videntur esse eadem, quae Augusus Mau in amphoris quattuor legit 6406. [Ubi ne perperam legerit ΑΠΑΡΟΧΑ, verendum est, etsi certe lectum esse affirmat. Quattuor inscriptionibus novis collatis littera Χ, quam posuit, λ habenda videtur.]",307,1640,NNl,1,n,GRA,N,1,19,1912,4,4,2,2,1,1,1,1,1
598,0,1643,0,,NUL,NIG,1,N,N,N,N,N,N,N,N,N,n,GRA,N,G,M,S,Τι. Κλ. Επαφροδιτου,Τι. Κ[λ][---] / Επαφροδιτου,,Τι.,Κ[λ][---] /,Επαφροδιτου,,,"CIL, IV, 10443: colore nigro. Τι. Κλαυ(δίου) / Ἐπαφροδίτου. Cf. inscriptiones 5942. 6408. 10444. Idem homo an in inscriptione 9424 nominetur, incertum est, cum ibi inscriptione 9418 collata etiam Ti. C(laudius) E(ulogus) intellegi possit. ",308,1643,NNl,1,n,GRA,N,8,82,820,4,4,2,2,1,1,1,1,1
599,0,1644,1,,NUL,NIG,2,n/=/N,n/=/N,n/=/N,nN,nN,nN,nN,nN,nN,n,GRA,N,G,M,S,Τι. Κλ. Επαφροδιτου,Τι. Κ(λ)[---] / Επαφ[ρο]διτου,,Τι.,Κ(λ)[---] /,Επαφ[ρο]διτου,,,"CIL, IV, 10444: colore nigro. a) Τι. Κ(λαυδίου) / Ἐπαφ[ρο]δίτου. Ad Epaphroditum cf., quae ad inscriptionem 10443 adnotavi. M. Antoni Cerialis nomen altera manu scriptum est.",309,1644,NNlNng,2,n,GRA,N,2,26,264,21,17,7,4,2,2,1,1,1
600,0,1644,1,,NUL,NIG,2,n/=/N,n/=/N,n/=/N,nN,nN,nN,nN,nN,nN,N,LAT,N,,M,,M. Ant. Cerialis,M. · Ant. · Ciir(ialis),,M. ·,Ant. ·,Ciir(ialis),,,"CIL, IV, 10444: colore nigro. a) M. Ant(oni) Cer(ialis). Ad Epaphroditum cf., quae ad inscriptionem 10443 adnotavi. M. Antoni Cerialis nomen altera manu scriptum est.",309,1644,NNlNng,2,n,GRA,N,2,26,264,21,17,7,4,2,2,1,1,1
601,0,1645,1,,NUL,NIG,2,n/=/N,n/=/N,n/=/N,nN,nN,nN,nN,nN,nN,N,LAT,N,G,M,S,M. Ant. Cerialis,M. · Ant. · Ciirialis,,M. ·,Ant. ·,Ciirialis,,,"CIL, IV, 10444: colore nigro. b) M. Ant(oni) Cerialis. Ad Epaphroditum cf., quae ad inscriptionem 10443 adnotavi. M. Antoni Cerialis nomen altera manu scriptum est.",310,1645,NNlNng,2,N,LAT,N,2,26,264,21,17,7,4,2,2,1,1,1
602,0,1645,1,,NUL,NIG,2,n/=/N,n/=/N,n/=/N,nN,nN,nN,nN,nN,nN,n,GRA,N,,M,,Τι. Κλ. Επαφροδιτου,Τι. Κ(λ)[---] / Επαφρο[δ]ιτο[υ],,Τι.,Κ(λ)[---] /,Επαφρο[δ]ιτο[υ],,,"CIL, IV, 10444: colore nigro. b) Τι. Κ(λαυδίου) / Ἐπαφροδίτου. Ad Epaphroditum cf., quae ad inscriptionem 10443 adnotavi. M. Antoni Cerialis nomen altera manu scriptum est.",310,1645,NNlNng,2,N,LAT,N,2,26,264,21,17,7,4,2,2,1,1,1
603,0,1646,1,,NUL,NIG,2,n/=/N,n/=/N,n/=/N,nN,nN,nN,nN,nN,nN,n,GRA,N,G,M,S,Τι. Κλ. Επαφροδιτου,Τι. Κ(λ)[---] / Επαφροδιτου,,Τι.,Κ(λ)[---] /,Επαφροδιτου,,,"CIL, IV, 10444: colore nigro. c) Τι. Κ(λαυδίου) / Ἐπαφ[ρο]δίτου. Ad Epaphroditum cf., quae ad inscriptionem 10443 adnotavi. M. Antoni Cerialis nomen altera manu scriptum est.",311,1646,NNlNng,2,n,GRA,N,2,26,264,21,17,7,4,2,2,1,1,1
604,0,1646,1,,NUL,NIG,2,n/=/N,n/=/N,n/=/N,nN,nN,nN,nN,nN,nN,N,LAT,N,,M,,M. Ant. Cerialis,M. · Ant. · Ciir(ialis) ·,,M. ·,Ant. ·,Ciir(ialis) ·,,,"CIL, IV, 10444: colore nigro. c) M. Ant(oni) Cer(ialis). Ad Epaphroditum cf., quae ad inscriptionem 10443 adnotavi. M. Antoni Cerialis nomen altera manu scriptum est.",311,1646,NNlNng,2,n,GRA,N,2,26,264,21,17,7,4,2,2,1,1,1
605,0,1649,0,,NUL,NIG,1,n,n,n,n,n,n,n,n,n,n,GRA,N,,M,,Κ. Μυρα. Ευπο.,Κ. Μυρα(---) Ευπο(---),,Κ.,Μυρα(---),Ευπο(---),,,"CIL, IV, 10446: colore nigro. Κ. μυρα Εὑπο[ρ   ?].",312,1649,Nng,1,n,GRA,N,2,29,292,2,2,1,1,1,1,1,1,1
606,0,1651,0,,INC,CAR,1,i,n?,n,i,n?,n,,n?,n,i,GRA,N?,,,,Λιγ. && Λυττιοϲ,Λιγ(---) && Λ[υ]τ(τιοϲ),,,,,,,"CIL, IV, 10448: colore nigro. Λιγ(?) / Μ. Κ. Α. [DANIEL MARTIN-ARROYO]: Μ. Κ. Ν. por asimilación a CIL, IV, 10452-10454.",313,1651,?Nng,1,i,GRA,N?,1,19,199,1,1,1,1,1,1,1,1,1
607,0,1652,1,,NUL,CAR,2,i/\i,p?/\n?,p/\n,ii,p?n?,pn,,p?n?,pn,i,GRA,P?,,,,Λιγ. && Λυττιοϲ,Λιγ(---) && Λ[υ]τ(τιοϲ),,,,Λιγ(---) && Λ[υ]τ(τιοϲ),,,"CIL, IV, 10448: colore nigro. Λιγ(?) / Μ. Κ. Α. [DANIEL MARTIN-ARROYO]: Μ. Κ. Ν. por asimilación a CIL, IV, 10452-10454.",314,1652,??NngPpg,2,i,GRA,P?,2,26,263,31,27,10,5,2,2,1,1,1
608,0,1652,1,,NUL,NIG,2,i/\i,p?/\n?,p/\n,ii,p?n?,pn,,p?n?,pn,i,GRA,N?,,,,Μ. Κ. Α. && Μ. Κλ. && Μ. Κ. Ν.,Μ. · Κ. Α. && Μ. · Κλ. && Μ. · Κ. Ν.,,Μ. ·,Κ. && Κλ.,Α. && Ν.,,,"CIL, IV, 10448: colore nigro. Λιγ(?) / Μ. Κ. Α. [DANIEL MARTIN-ARROYO]: Μ. Κ. Ν. por asimilación a CIL, IV, 10452-10454.",314,1652,??NngPpg,2,i,GRA,P?,2,26,263,31,27,10,5,2,2,1,1,1
609,0,1653,1,,NUL,NIG,2,i/i,n?/n?,n/n,ii,n?n?,nn,,n?n?,nn,i,GRA,N?,,,,Εια. && Ειλ.,Εια(---) && Ειλ(---),,,,Εια(---) && Ειλ(---),,,"CIL, IV, 10449: colore nigro. Λουκια(νός ? vel -νοῦ ?) (nisi Λουκίλ(ιος ? vel -ίου ?) / ειλ.",315,1653,??NngNng,2,i,GRA,N?,1,19,1912,29,25,9,5,2,2,1,1,1
610,0,1653,1,,NUL,NIG,2,i/i,n?/n?,n/n,ii,n?n?,nn,,n?n?,nn,i,GRA,N?,,,,Λουκια. && Λουκιλ.,Λουκια- && Λουκιλ-,,,,Λουκια- && Λουκιλ-,,,"CIL, IV, 10449: colore nigro. Λουκια(νός ? vel -νοῦ ?) (nisi Λουκίλ(ιος ? vel -ίου ?) / ειλ.",315,1653,??NngNng,2,i,GRA,N?,1,19,1912,29,25,9,5,2,2,1,1,1
611,0,1654,1,,NUL,NIG,2,i/i,x?/n?,x/n,ii,x?n?,xn,,x?n?,xn,i,GRA,N?,,,,Λουκι.,Λουκι(---),,Λουκι(---),Λουκι(---),Λουκι(---),,,"CIL, IV, 10450: colore nigro. Litterae Ν latae m. 0,061 altae m. 0,049 inscriptum. Ν / Λουκí[ou].",316,1654,??NngXxg,2,i,GRA,N?,1,19,1912,32,28,10,5,2,2,1,1,1
612,0,1654,1,,NUL,NIG,2,i/i,x?/n?,x/n,ii,x?n?,xn,,x?n?,xn,i,GRA,NUM?,,,,Ν {50} && Ν. Λουκι.,Ν && Ν. / Λουκι(---),,,,Ν && Ν. / Λουκι(---),,,"CIL, IV, 10450: colore nigro. Litterae Ν latae m. 0,061 altae m. 0,049 inscriptum. Ν / Λουκí[ou].",316,1654,??NngXxg,2,i,GRA,N?,1,19,1912,32,28,10,5,2,2,1,1,1
613,0,1655,0,,NUL,NIG,1,n,n,n,n,n,n,n,n,n,n,GRA,N,G,M,S,Λουκιου,Λ'ου'κιου,,Λουκιου,Λουκιου,Λουκιου,,,"CIL, IV, 10450: colore nigro. Litterae Ν latae m. 0,061 altae m. 0,049 inscriptum.",317,1655,Nng,1,n,GRA,N,2,21,210,2,2,1,1,1,1,1,1,1
614,0,1657,1,,NUL,NIG,3,i/n/i,p?/n/n?,p/n/n,ini,p?nn?,pnn,n,p?nn?,pnn,i,GRA,N?,,,,Ευρυ.,Ευρυ(---),,,,Ευρυ(---),,,"CIL, IV, 10452: colore nigro litteris altis m. circiter 0,008. Εὑρύ(του?).",318,1657,??NngNngPpg,3,i,GRA,N?,2,26,263,90,75,34,14,5,4,2,2,2
615,0,1657,1,,PRO,NIG,3,i/n/i,p?/n/n?,p/n/n,ini,p?nn?,pnn,n,p?nn?,pnn,i,GRA,P?,,,,Λυττιοϲ,Λυτ(τιοϲ),,,,,,,"CIL, IV, 10452: colore nigro litteris altis m. circiter 0,008. Λúτ(τιος).",318,1657,??NngNngPpg,3,i,GRA,N?,2,26,263,90,75,34,14,5,4,2,2,2
